,protein_name,compound_name,smiles,pocket_name,pocket_com,affinity
6496,6dlo,,C12=CC(=CC=C1OCCN(CC1=CC=C(C(C)=C1C)OC)C2)CN1CCC(CC1)(O)C1=CC=CN=C1,protein_center,"-18.041,-13.011,7.779",4.484066
6497,6dlo,,S(=O)(=O)(C1C=CC(=CC=1)OC)NCC1=CC=C(C=C1)N1CCOCC1,protein_center,"-18.041,-13.011,7.779",2.6251702
6498,6dlo,,N1=C(CNC(=O)NC2C=CC(=C(Cl)C=2)OC(C)C)OC(CC)=N1,protein_center,"-18.041,-13.011,7.779",3.3564763
6499,6dlo,,C12=NC=NN1C(=C(CCC(=O)N1CCC(CC1)C1=NC=CN1C)C(C)=N2)C,protein_center,"-18.041,-13.011,7.779",2.0922732
6500,6dlo,,C(=O)(C(C)(C)C)NCC(=O)NC(CCSC)C(O)=O,protein_center,"-18.041,-13.011,7.779",2.4657423
6501,6dlo,,CC1ON=C(CNC(NC2COCCC2)=O)N=1,protein_center,"-18.041,-13.011,7.779",1.9156917
6502,6dlo,,N(=O)(=O)C1=CC=C(C(N)=C1)OCCCCC,protein_center,"-18.041,-13.011,7.779",3.514
6503,6dlo,,N(C1C=C(C=CC=1)C1N(C2C=CC=CC=2F)C(=O)CS1)C(C1=CC(N(=O)=O)=C(C)C=C1)=O,protein_center,"-18.041,-13.011,7.779",4.3099394
6504,6dlo,,CCCCC1SC(NC(CCCOC2=CC=CC=C2)=O)=NN=1,protein_center,"-18.041,-13.011,7.779",3.3711758
6505,6dlo,,N1(C[C@H]2[C@H](C1)N(CC1=CC=CC=C1)C(CCO2)=O)C1=NC=NC2=CC=CC(F)=C12,protein_center,"-18.041,-13.011,7.779",4.746707
6506,6dlo,,N(C(CC1C=CC(=CC=1)OC)=O)C(=S)NNC(=O)C1=CC=C(C=C1)C,protein_center,"-18.041,-13.011,7.779",3.8064704
6507,6dlo,,N1(CC2C=CC=CC=2)C2=NC=CC=C2N=C1SCC1C=CC(=CC=1)C(=O)NC1CCCCC1,protein_center,"-18.041,-13.011,7.779",5.3265777
6508,6dlo,,S(=O)(=O)(N1CCCCC1)C1=CC=C2C(=C1)N(CC(=O)NC1CCCC(C)C1C)C(CO2)=O,protein_center,"-18.041,-13.011,7.779",4.2712755
6509,6dlo,,C1(C2=CC=C(C=C2Cl)Cl)=NN=C(SCC2=NN=C(C3=CC=CC=C3)O2)N1,protein_center,"-18.041,-13.011,7.779",4.413795
6510,6dlo,,C12C(SCC3=CC=CC(Br)=C3)=NC=CN1N=C(C1C=CC=CC=1)C=2,protein_center,"-18.041,-13.011,7.779",6.1030617
6511,6dlo,,C1(C=CC=C(OC)C=1)CN1CC2(C(N(CC3=CC=CN=C3)C(=O)[C@H]3N2C[C@@H](C3)O)=O)C1,protein_center,"-18.041,-13.011,7.779",3.2996695
6512,6dlo,,CCOC1=C(OCC)C=C(C(N(CC2=NC=CN=C2)C)=O)C=C1,protein_center,"-18.041,-13.011,7.779",3.5054052
6513,6dlo,,FC(F)(F)C1OC2C(=CC(=CC=2)Br)C=1,protein_center,"-18.041,-13.011,7.779",2.8291743
6514,6dlo,,N(=C(C)C1C=CC(=CC=1)Br)NC(COC)=O,protein_center,"-18.041,-13.011,7.779",2.465736
6515,6dlo,,C1(C2=CC=C(C=C2)I)SC2C(=CC=C(CCl)C=2)N=1,protein_center,"-18.041,-13.011,7.779",4.375491
6516,6dlo,,C(F)(F)(F)C(=O)NC1=CC=CC(Cl)=C1N1CCN(CC1)C(CC)=O,protein_center,"-18.041,-13.011,7.779",3.500067
6517,6dlo,,O=C(C1=CC=C(N2C=NC=C2)C=C1)NC1=CC=C(CN2CCCC2)C=C1,protein_center,"-18.041,-13.011,7.779",5.8438616
6518,6dlo,,C1(SC(C(=O)N=1)CC(=O)NC1=CC=C(C=C1)F)N1C(C2=CC=CC=C2)CC(C2=CC=C(C=C2)C)=N1,protein_center,"-18.041,-13.011,7.779",4.7870455
6519,6dlo,,C1(NC(CC2=CC=C(C(OC)=C2)OC)=O)SC2=C(CCCCC2)C=1C(N)=O,protein_center,"-18.041,-13.011,7.779",3.6274567
6520,6dlo,,O=C(C1=C2C(NC=C2)=CC=C1)N1CCC(CN2N=CC=C2)CC1,protein_center,"-18.041,-13.011,7.779",3.0451336
6521,6dlo,,NC1C(Cl)=C(N2C(CO)CC(O)C2)N=CN=1,protein_center,"-18.041,-13.011,7.779",2.6861897
6522,6dlo,,C1(CCN2CNC(=S)NC2)C=CC(OC)=C(OC)C=1,protein_center,"-18.041,-13.011,7.779",2.5840507
6523,6dlo,,C(F)(F)(F)C1C=CC=C(C=1)N=NC1=CC=C(C(C=NNC(COC2=CC=C(C=C2)C)=O)=C1)O,protein_center,"-18.041,-13.011,7.779",4.9236174
6524,6dlo,,N1(C2=CC=C(C=C2)N(=O)=O)C(C)=C(C(C)=N1)C=NNC(=O)C1C=CC=CC=1OCCCCC,protein_center,"-18.041,-13.011,7.779",4.4491916
6525,6dlo,,C(=O)(C1C=CC=C(OC)C=1)NC1C=CC(=CC=1)C1(CCCC1)C#N,protein_center,"-18.041,-13.011,7.779",4.489941
6526,6dlo,,O=N(C1=C(C=CC(NCC2=CC=CC=C2)=O)C=CC=C1)=O,protein_center,"-18.041,-13.011,7.779",4.098053
6527,6dlo,,N1(CCNC(=O)C1CC(=O)N1CCN(CC1)C1=CC=CC=C1)C(=O)C=CC1=CC=CC(=C1)N(=O)=O,protein_center,"-18.041,-13.011,7.779",4.8290377
6528,6dlo,,N1C2C=CC(=CC=2C2C(CC=C2)C1C1C=CC(=CC=1)Br)OCCC1C=CC=CC=1,protein_center,"-18.041,-13.011,7.779",4.9264097
6529,6dlo,,C12C(=O)N(CC3C=CC=C(F)C=3)C=NC=1SC(C(=O)NC1C=CC=C3C=CC=CC=13)=C2C,protein_center,"-18.041,-13.011,7.779",5.3238907
6530,6dlo,,C1(C(=O)NC2C=CC(=NC=2)OC2C=CC=CC=2OC)OC2C=CC=CC=2C(=O)C=1,protein_center,"-18.041,-13.011,7.779",5.772543
6531,6dlo,,N12C3C=C(OC)C(=CC=3C(NC1=C(SC2=S)C(=O)NCC1=CC=CO1)=O)OC,protein_center,"-18.041,-13.011,7.779",3.67158
6532,6dlo,,C1([S@@](CC2=NC=CC(OC)=C2OC)=O)NC2=CC=C(OC(F)F)C=C2N=1,protein_center,"-18.041,-13.011,7.779",4.272058
6533,6dlo,,N12CC(CCC1=NC=C2C1C=CSC=1)C(NCCC1C=CC=CC=1)=O,protein_center,"-18.041,-13.011,7.779",3.8481278
6534,6dlo,,S(=O)(=O)(CC1C=CC=CC=1F)N1CCC(CC1)C(=O)NC1C(C)=CC(=CC=1C)C,protein_center,"-18.041,-13.011,7.779",5.208378
6535,6dlo,,N1(CC=C)C(CNC2C=CC(=CC=2)C)=NN=C1SCC(=O)NC1=NN=C(SC(C)C)S1,protein_center,"-18.041,-13.011,7.779",4.1502905
6536,6dlo,,COC1=C(OC)C(C2SC=C(C(NC3=C(C)C=C(Cl)C=C3)=O)N=2)=CC=C1,protein_center,"-18.041,-13.011,7.779",4.941737
6537,6dlo,,N(=O)(=O)C1=CC(=CC=C1OC(C)C(O)=O)C=O,protein_center,"-18.041,-13.011,7.779",1.7958885
6538,6dlo,,N1(CC2CCCCC2)N=CN=C1C1C=CC(=CC=1)CN1CCN(CC1)C,protein_center,"-18.041,-13.011,7.779",4.7661443
6539,6dlo,,C1([C@H](CCSC)NC(=O)C2=CC=C(C=C2)OC2C=CC=CC=2)=NN=C2C=CC=CN12,protein_center,"-18.041,-13.011,7.779",3.8019133
6540,6dlo,,N12N=CN=C1N=C(C)C(CCC(=O)NC1=CC=CC(C)=C1)=C2O,protein_center,"-18.041,-13.011,7.779",2.4967132
6541,6dlo,,N1(C2CCCN(C(=O)C3=CC=C(C=C3)OC)C2)C(=O)C2(NC1=O)CCN(CC2)CC,protein_center,"-18.041,-13.011,7.779",3.5959911
6542,6dlo,,C1(NC(=O)CN2C=C(C=N2)C)=CC(=NN1CC1=CC=NC=C1)C,protein_center,"-18.041,-13.011,7.779",3.467957
6543,6dlo,,C1(C2=CC=CN=C2)N=C(C2CCN(CC2)CC2=CC=C(C(OCC)=C2)OC)C=C(O)N=1,protein_center,"-18.041,-13.011,7.779",5.3165655
6544,6dlo,,S(=O)(=O)(CC1C=CC=C(C)C=1)N1CCC(CC1)C(=O)N1CCCCC1,protein_center,"-18.041,-13.011,7.779",4.002782
6545,6dlo,,N1(C2C=CC(=CC=2)C(F)(F)F)N=NN=C1CN,protein_center,"-18.041,-13.011,7.779",2.8429856
6546,6dlo,,C1(C2C=CC(=CC=2)OCC)OC2=CC=C(C=C2C(=O)C=1)NC(=O)C1C=C(OC)C(=C(OC)C=1)OC,protein_center,"-18.041,-13.011,7.779",4.876848
6547,6dlo,,C(=S)(NC1C=CC=CC=1)NC(CCC(OC)=O)=O,protein_center,"-18.041,-13.011,7.779",2.2909155
6548,6dlo,,N1(CC2C=CC=CC=2N2C=CC=C2C1CC)C(=O)NC1C=CC=C2CCCCC=12,protein_center,"-18.041,-13.011,7.779",4.62053
6549,6dlo,,S(NCCCN1CCC(CC1)C)(=O)(=O)CC1C=CC=CC=1C,protein_center,"-18.041,-13.011,7.779",3.8544092
6550,6dlo,,N(=O)(=O)C1=CC=C(C=C1)C(=O)NNC1=NC(C2C=CC(=CC=2)F)=CC(C2C=CC=CC=2)=N1,protein_center,"-18.041,-13.011,7.779",4.81699
6551,6dlo,,N1N(C=CC=1C(C)=O)CC(F)(F)F,protein_center,"-18.041,-13.011,7.779",2.2007186
6552,6dlo,,C12N=C(N)NC(=O)C=1N=CN2[C@@H]1O[C@@H]([C@@H](O)[C@H]1O)C(=O)N[C@@H](CC1=CNC=N1)C(O)=O,protein_center,"-18.041,-13.011,7.779",1.7707628
6553,6dlo,,N1=C(C2CCN(CC2)C(CCC2=CC=C(C=C2)F)=O)C(C2C=NC=NC=2)=CN=C1N(C)C,protein_center,"-18.041,-13.011,7.779",4.7282114
6554,6dlo,,N1(CC=C)C(SCC(=O)NNC(=O)C(C)(C)C)=NN=C1C1=CC=C(C=C1)Br,protein_center,"-18.041,-13.011,7.779",4.4637194
6555,6dlo,,C1(SC(C)C(=O)NCC2NN=C(C(C)(C)C)C=2)=NC(C)=CC(=O)N1,protein_center,"-18.041,-13.011,7.779",3.1141129
6556,6dlo,,CCN1C(CNC(CC2=CC=CC=C2)=O)CCC1,protein_center,"-18.041,-13.011,7.779",2.1556106
6557,6dlo,,S(=O)(=O)(NC1C=CC=C(Cl)C=1)C1=CN(C(C(OCC)=O)=C1)C,protein_center,"-18.041,-13.011,7.779",3.0830932
6558,6dlo,,N1=C(C)SC=C1CC(=O)NC1=CC=CC(C(C)=O)=C1,protein_center,"-18.041,-13.011,7.779",2.858196
6559,6dlo,,C(=O)(C1=CC=C(C=C1)Cl)NCC1C=CC(=C(Cl)C=1)F,protein_center,"-18.041,-13.011,7.779",3.519973
6560,6dlo,,N1=C(C2=CC=C(C=C2)C(OC)=O)OC(C)=C1CN1CCN(C(=O)C1)C1CCCCC1,protein_center,"-18.041,-13.011,7.779",4.1066284
6561,6dlo,,ClC1C(N(=O)=O)=CC2C(=C(C(=C(C=2C=1Cl)Cl)Cl)Cl)Cl,protein_center,"-18.041,-13.011,7.779",2.5309722
6562,6dlo,,CC1NC(=O)NC(C2=C(C)C=C(C)C=C2)C=1C(C1=CC=C(Cl)C=C1)=O,protein_center,"-18.041,-13.011,7.779",4.169014
6563,6dlo,,S(NCCC(C)C)(=O)(=O)C1=C(C(C)C)C=C(C=C1C(C)C)C(C)C,protein_center,"-18.041,-13.011,7.779",4.924197
6564,6dlo,,N1C2=CC=CC=C2N=CC=1N1CCC(CC1)CC1C=CC(=NC=1)O,protein_center,"-18.041,-13.011,7.779",4.2950377
6565,6dlo,,C1(NC(C)=CC(=O)N=1)N/C(=N\C1C=CC2=C(OCCO2)C=1)/NC(C1C=CC=CC=1)=O,protein_center,"-18.041,-13.011,7.779",3.6440506
6566,6dlo,,C1(C=CC(N(CC(=O)NC2=CC=CC=C2CN2CCCC2)C=1)=O)C(=O)NC1CCCC1,protein_center,"-18.041,-13.011,7.779",4.6702394
6567,6dlo,,N1(CCNCC1)C1=CC=C(C=C1)C(NC)=O,protein_center,"-18.041,-13.011,7.779",2.112792
6568,6dlo,,S(=O)(=O)(N1CCC(CC1)C(=O)NC1C=CC=C(C)C=1)C1=C(C)SC(=C1)C1=NOC(C2CC2)=N1,protein_center,"-18.041,-13.011,7.779",5.976639
6569,6dlo,,C1(NCC)=C(C)N=CC=N1,protein_center,"-18.041,-13.011,7.779",2.1203527
6570,6dlo,,N1(C(C)CC)C(S)=NC(=O)C2C(=CC(C3C=CC(=CC=3)OC(F)F)=NC1=2)C(F)(F)F,protein_center,"-18.041,-13.011,7.779",4.3318615
6571,6dlo,,N1(CC=C)C(SCC(=O)NC2C(OC)=CC=C(Cl)C=2)=NN=C1C1=CC=C(C=C1)OC,protein_center,"-18.041,-13.011,7.779",4.3503194
6572,6dlo,,N1C2=C(C=CC=C2)C(N)CC1C1=CC=CC=C1OC,protein_center,"-18.041,-13.011,7.779",3.2335668
6573,6dlo,,N1(CCC(=O)NC2C=CC=CC=2C)C(=O)C(SC1=S)=CC1C=CC2=C(OCO2)C=1,protein_center,"-18.041,-13.011,7.779",4.761984
6574,6dlo,,O1C(SCC(=O)NC2C(Br)=CC(=CC=2F)F)=NN=C1C1C=CC(=CC=1)OC,protein_center,"-18.041,-13.011,7.779",4.131755
6575,6dlo,,C1(CN2CCN(CC(O)C2)CC2C=CC=CC=2)SN=NC=1C(C)C,protein_center,"-18.041,-13.011,7.779",3.7170095
6576,6dlo,,N12N=CC=C1N=C(C=C2N1CCC(CC1)C(C)N1CCN(CC1)C)CC,protein_center,"-18.041,-13.011,7.779",3.021865
6577,6dlo,,C1(C(=O)N2CCOC3=CC=C(CN4CCN(CC4)C4C=CC=CC=4)C=C3C2)=C2CCCCC2=NN1C,protein_center,"-18.041,-13.011,7.779",5.34704
6578,6dlo,,N1(C[C@@H]2CCNC[C@H]2O)C=NC2C(=C(C=CC=2)Cl)C1=O,protein_center,"-18.041,-13.011,7.779",3.8441148
6579,6dlo,,S(C)(=O)(=O)C1C=CC2=C(C=1)N=C(S2)N,protein_center,"-18.041,-13.011,7.779",3.1773896
6580,6dlo,,CC1(OCCN(C(NCCOC2CCCC2)=O)C1)C,protein_center,"-18.041,-13.011,7.779",2.8036277
6581,6dlo,,C(=O)(N(C(C)CC)CC1=CC=CN=C1)C(=O)NC1=CC=CC=C1Cl,protein_center,"-18.041,-13.011,7.779",4.958165
6582,6dlo,,C1(=NN(C=C1Cl)C)N(=O)=O,protein_center,"-18.041,-13.011,7.779",1.822037
6583,6dlo,,S(=O)(=O)(C1=CC=C(C=C1)Cl)N(CC)CC(=O)NC1C=CC=CC=1C(OC)=O,protein_center,"-18.041,-13.011,7.779",3.9850342
6584,6dlo,,FC(C(C1C=CC=CC=1)F)C1=CC=CC=C1,protein_center,"-18.041,-13.011,7.779",3.1917615
6585,6dlo,,C12NN=C(C3=CC=CC=C3O)C=1C(N(CCO)C2=O)C1C=CC(=CC=1)C(C)C,protein_center,"-18.041,-13.011,7.779",4.2753725
6586,6dlo,,CC1OC(C)=C(C(NC2=C(Br)C=CC=C2)=O)C=1,protein_center,"-18.041,-13.011,7.779",3.0165725
6587,6dlo,,N1C(=CC2=CC=C(C=C2OCC)OCC)C(OC=1C1=CC=CC(Cl)=C1)=O,protein_center,"-18.041,-13.011,7.779",4.7801995
6588,6dlo,,S(C1C=CC=CC=1)(=O)(=O)N(C)C1=CN=CC(=C1)C(=O)NC(C)CC,protein_center,"-18.041,-13.011,7.779",4.254529
6589,6dlo,,N1(C2CCCC2)CCC(CC1)CN(CC1CCCO1)CC1=CC=C(C=C1)OC(F)F,protein_center,"-18.041,-13.011,7.779",3.8393912
6590,6dlo,,CCC1=CC=C(CC(NC2C3=C(C=CC(=C3)F)OCC2)=O)C=C1,protein_center,"-18.041,-13.011,7.779",3.7482505
6591,6dlo,,CC1=CC(S(N2C3C(CCCC3)NC(=O)C2)(=O)=O)=C(C)C=C1,protein_center,"-18.041,-13.011,7.779",4.488153
6592,6dlo,,O=C(C1C=CC(OC)=C(C2CCCN2)C=1)O,protein_center,"-18.041,-13.011,7.779",1.7007604
6593,6dlo,,C1(OC2=C(C=C(C=C2)C)N=1)C1C=CC(=CC=1O)N=CC1=CC=C(C=C1)I,protein_center,"-18.041,-13.011,7.779",5.6265774
6594,6dlo,,C(C(NS(=O)(=O)C1C=CC=CC=1F)C)(=O)NC1C=CC(F)=NC=1,protein_center,"-18.041,-13.011,7.779",2.9382665
6595,6dlo,,S(=O)(=O)(C1=CC=C(C=C1)OCC)N1CCCC(C1)C(=O)N1CCCC1,protein_center,"-18.041,-13.011,7.779",3.335051
6596,6dlo,,Cl.C1(CSC2=NCN(CC)CN2)=C(C)C(=C(C)C(C)=C1C)C,protein_center,"-18.041,-13.011,7.779",2.508874
6597,6dlo,,S(=O)(=O)(C1=CC=C(C=C1)NC(=O)C1C=CC=CC=1Br)N(CC(C)C)CC(C)C,protein_center,"-18.041,-13.011,7.779",4.773237
6598,6dlo,,C1(=CC=NN1C)C(=O)N1CC2CCC(CCNC3=C(C=CC=C3C1)C)N2C,protein_center,"-18.041,-13.011,7.779",4.1277723
6599,6dlo,,N(=O)(=O)C1C=CC(=CC=1)OC1(CCCC1)C#C,protein_center,"-18.041,-13.011,7.779",2.6621127
6600,6dlo,,NC1N=C(N2CCN(C(C3C4C3CCC4)=O)CC2)SN=1,protein_center,"-18.041,-13.011,7.779",4.068013
6601,6dlo,,S(O)(=O)C1C=CC(=C(Br)C=1)OC,protein_center,"-18.041,-13.011,7.779",2.0581841
6602,6dlo,,C(=CC1=CC=CC=C1)C1C=C(CCN)C=CC=1OC,protein_center,"-18.041,-13.011,7.779",3.1252275
6603,6dlo,,C12=NC(C)=CC(C(=O)NC3C=CC(=CN=3)Br)=C1C(=NN2C)C,protein_center,"-18.041,-13.011,7.779",3.2807775
6604,6dlo,,C1(C=C(C=C(C)C=1O)NC(=O)C1=CC=C(C2C=CC=CC=2N(=O)=O)O1)C(O)=O,protein_center,"-18.041,-13.011,7.779",3.5401611
6605,6dlo,,N#CC(C)NCCO,protein_center,"-18.041,-13.011,7.779",1.6928626
6606,6dlo,,N1(CCS(C2=CC=CC=C2)(=O)=O)[C@H]2CC[C@H](C2)C1=O,protein_center,"-18.041,-13.011,7.779",2.350076
6607,6dlo,,C1(C(=O)NC2=CC=C(C=C2)F)=NN=C(C2CCCN2C(=O)C2C=CC=C(Cl)C=2)S1,protein_center,"-18.041,-13.011,7.779",4.007586
6608,6dlo,,C1(C(=O)C2C=CC(=CC=2)OCCC)N(O)C2=C(CCCC2)N=1,protein_center,"-18.041,-13.011,7.779",2.7265491
6609,6dlo,,C1(ON=C2CCCCC=12)C(=O)N1C[C@@]2([C@@H](C3=CC=C(C=C3OC2)OC)C1)CO,protein_center,"-18.041,-13.011,7.779",2.492612
6610,6dlo,,N1(CC2=CC=CO2)C(C)=CC(C(=O)CSC2=NN=C(CC3C=CC=CC=3)N2C)=C1C,protein_center,"-18.041,-13.011,7.779",5.002576
6611,6dlo,,COCCN(C(COC1=CC(C)=CC=C1)=O)CCOC,protein_center,"-18.041,-13.011,7.779",3.1276877
6612,6dlo,,N1=C(C2CC2)ON=C1C1=CC=C(C=C1)C(=O)N1CCCC2=CC=CC=C12,protein_center,"-18.041,-13.011,7.779",3.696263
6613,6dlo,,C(=O)(C1C=CC=NC=1SC)N1CCCCC1C1C=C(ON=1)C,protein_center,"-18.041,-13.011,7.779",1.723825
6614,6dlo,,C1(NC(=O)CC2C(=O)CCC=2C2=CC=CC=C2)=CN(N=C1C)C,protein_center,"-18.041,-13.011,7.779",4.668479
6615,6dlo,,N1(C2=CC=C(C=C2)C)C(C)=C(C=C1C)CNC(=O)NC1=CC=CC(SC)=C1,protein_center,"-18.041,-13.011,7.779",4.074136
6616,6dlo,,C1(=CC=C(C=C2C=C(OC2=O)C2=CC=CS2)O1)N(=O)=O,protein_center,"-18.041,-13.011,7.779",3.3235867
6617,6dlo,,C1C(C(=O)OCCN(CC)CC)=CC=C(NC(C2CCCCC2)=O)C=1,protein_center,"-18.041,-13.011,7.779",4.1457467
6618,6dlo,,[Cl-].C1(C2=CC=C(C(C)O)C=C2)=CC=C(C[NH2+]C(C)(C)CO)O1,protein_center,"-18.041,-13.011,7.779",2.3991296
6619,6dlo,,C1(=N/N=C(C)C=CC2=CC=C(C=C2)N(C)C)\SC(CC(=O)N\1)C(=O)NC1=CC=CC=C1OC,protein_center,"-18.041,-13.011,7.779",3.8117
6620,6dlo,,CNC(C1CN(C(C(NC(C(C)(C)C)=O)C)=O)CCC1)=O,protein_center,"-18.041,-13.011,7.779",3.1142218
6621,6dlo,,N12N=C(SC1=NN=C2C1=CC=CC(Cl)=C1Cl)C1CCC1,protein_center,"-18.041,-13.011,7.779",3.1582873
6622,6dlo,,C(COC(=O)C=CC1=CC=C(C=C1)OCC1C=CC(=CC=1)F)#C,protein_center,"-18.041,-13.011,7.779",3.7315464
6623,6dlo,,S(=O)(=O)(C1C=CC(=CC=1)C)N(C1C(C)=CC=C(Cl)C=1)CC(=O)N1CCC2=C(C=CC=C2)C1,protein_center,"-18.041,-13.011,7.779",5.315476
6624,6dlo,,Cl.O=C(CNCCNC(=O)OCC1C2C=CC=CC=2C2C=CC=CC1=2)OCC=C,protein_center,"-18.041,-13.011,7.779",4.2498627
6625,6dlo,,CC1N(C)CCN(S(CCCS(N(C)C)(=O)=O)(=O)=O)C1C,protein_center,"-18.041,-13.011,7.779",2.6807764
6626,6dlo,,FC1C=CC(OC2CC2)=NC=1,protein_center,"-18.041,-13.011,7.779",2.0976171
6627,6dlo,,N1(C)C(SCC2=CC=CC=C2)=C(N)C=N1,protein_center,"-18.041,-13.011,7.779",3.6222959
6628,6dlo,,N(C(=S)NNC(=O)C1C=CC(=CC=1Cl)Cl)C(=O)C1=CC=C(C=C1)OCC(C)C,protein_center,"-18.041,-13.011,7.779",4.8540487
6629,6dlo,,S(=O)(=O)(C1C=CC(=CC=1)C)N(CC(=O)NC1C=CC(=CC=1)Br)C1=CC(C)=CC=C1C,protein_center,"-18.041,-13.011,7.779",5.0057154
6630,6dlo,,C1(=NC(C)=CC(C)=N1)N1CCC(CC1)NC(=O)C(CC1C=CC(=C(OC)C=1)OC)NC(C)=O,protein_center,"-18.041,-13.011,7.779",3.64455
6631,6dlo,,C1(=CC(OC)=CC2=CC=CN=C12)NC(C1CCCCC1)=O,protein_center,"-18.041,-13.011,7.779",4.1679463
6632,6dlo,,C[C@@H]1O[C@H](C)CN(C(C2=CC(C)=C(N(=O)=O)C=C2)=O)C1,protein_center,"-18.041,-13.011,7.779",2.6790972
6633,6dlo,,N1N=C(OC=1C1C=CC(=CC=1)C1=CC=CC=C1)CCC(=O)NCC1=CC=CC(Cl)=C1,protein_center,"-18.041,-13.011,7.779",4.79945
6634,6dlo,,C1(NC(CSC2=NN=C(C3C=CC=CC=3)N2)=O)SC2=C(C=CC(OC)=C2)N=1,protein_center,"-18.041,-13.011,7.779",4.3197784
6635,6dlo,,C1(=CC=C(CO)O1)C1=CC(=CC=C1Cl)NC(=O)C1C=CC2C(=CC=CC=2)C=1,protein_center,"-18.041,-13.011,7.779",5.923831
6636,6dlo,,N1C(OC)=C(F)C=NC=1C1C=CC(=CC=1)C(=O)N(C)CC1=NOC(CC)=N1,protein_center,"-18.041,-13.011,7.779",3.9473302
6637,6dlo,,N1(CCC[C@H]1C(=O)NC1=CC=C2C(OCO2)=C1)C(=O)[C@@H]1CC2=CC=CC=C2CN1,protein_center,"-18.041,-13.011,7.779",2.862652
6638,6dlo,,C1(CN2CCN(CC2)C(=O)C2C=CC=C(OC)C=2)C=C(N(C)C=1C)C#N,protein_center,"-18.041,-13.011,7.779",4.7520633
6639,6dlo,,C1(ON=C(C(C)C)C=1)C(=O)N[C@H]1CN2[C@H](CO[C@@H](C3=CC=C(C=C3)Cl)C2)C1,protein_center,"-18.041,-13.011,7.779",3.584444
6640,6dlo,,C1(CN(CC2CCCO2)C(=S)NC2C=CC=CC=2OC)=CC2C(=CC=C(CC)C=2)NC1=O,protein_center,"-18.041,-13.011,7.779",4.911027
6641,6dlo,,N1(CC2=CC=C(N=C2)N2C[C@@H]([C@@H](O)C2)OC)C(C)=CC(C)=N1,protein_center,"-18.041,-13.011,7.779",1.551015
6642,6dlo,,C1(=NC=CC(C2N=CC=C(C=2)C(O)=O)=N1)N(C)CC1=CC=C(C=C1)C,protein_center,"-18.041,-13.011,7.779",3.496354
6643,6dlo,,S(=O)(=O)(N1CCCC(C1)C(=O)N1CCCCC1CC)C1C(C)=NOC=1C=CC1C=CC(=CC=1)C,protein_center,"-18.041,-13.011,7.779",4.0199714
6644,6dlo,,C1=CC=C(C(CC(=O)OCC)N)C(=C1)OCC.C(C(=O)O)(=O)O,protein_center,"-18.041,-13.011,7.779",2.1128814
6645,6dlo,,C1(NC(=O)C2C=CC=C(OC3=CC=CC=C3)C=2)SC2=C(CCC2)C=1C(OCC)=O,protein_center,"-18.041,-13.011,7.779",4.542133
6646,6dlo,,C12SC3=C(CCN(C(NCCC)=O)C3)N1N=C(C1C=CC(=CC=1)OC)N=2,protein_center,"-18.041,-13.011,7.779",3.9995134
6647,6dlo,,CCN(C(C(OC1=CC=CC=C1)C)=O)CC1=NC=CC=C1,protein_center,"-18.041,-13.011,7.779",3.4350002
6648,6dlo,,C1(=O)OC2=C(C=C3C(=C2)C(CC(=O)N3)C2=CC(F)=CC=C2N2C=CC=N2)N1C,protein_center,"-18.041,-13.011,7.779",4.415086
6649,6dlo,,C1(C2C=C(OC)C(=C(OC)C=2)OC)OC(=NN=1)C=CC1=CC=CC=C1,protein_center,"-18.041,-13.011,7.779",3.839487
6650,6dlo,,S(=O)(=O)(C1=C(C)C=C2C(=C1)OC(C(=O)N2)C(C)C)NC(=O)C1SC=CC=1C,protein_center,"-18.041,-13.011,7.779",3.1126118
6651,6dlo,,N1C(NCCOC2=CC=CC=C2F)=NC=CC=1N1CCCC(O)C1,protein_center,"-18.041,-13.011,7.779",3.1771665
6652,6dlo,,N1(CCC(CC1)N[C@H]1COC[C@H]1CC1C=CN=CC=1)C(C(C)C)=O,protein_center,"-18.041,-13.011,7.779",3.0276928
6653,6dlo,,CC1N=C2C(CC(C(N3CC(C(N)=O)(C)CC3)=O)CC2)=C(C(F)(F)F)N=1,protein_center,"-18.041,-13.011,7.779",3.5502996
6654,6dlo,,C12CCNCCC=1N=CN=C2NCCCCC1C=CC=CN=1,protein_center,"-18.041,-13.011,7.779",5.0812645
6655,6dlo,,N1(CC2=C(C)C=C(C=C2C)C)C=NC2C(=CC3=C(CCC(C)C3)N=2)C1=O,protein_center,"-18.041,-13.011,7.779",5.9511175
6656,6dlo,,CC1=NC(NC(C2=CN3C(C=CC=C3)=C2)=O)=CC=C1,protein_center,"-18.041,-13.011,7.779",3.390499
6657,6dlo,,CC1OC(C2SC=C(C(NC3=C(C)N=C(C)C=C3C)=O)N=2)=CC=1,protein_center,"-18.041,-13.011,7.779",4.9212227
6658,6dlo,,CCCN(C(CS(C1=CC=C(C)C=C1)(=O)=O)=O)CCC,protein_center,"-18.041,-13.011,7.779",2.7036824
6659,6dlo,,N1(CC=C)C(C2C=CC=NC=2)=NN=C1SC(C)C(=O)NC1=CC=C(C=C1)OC,protein_center,"-18.041,-13.011,7.779",3.789841
6660,6dlo,,C(O)CC1C(N(=O)=O)=CN=C(Br)C=1,protein_center,"-18.041,-13.011,7.779",1.6270202
